item_index,item,footprint,footprint_type,edible_fraction,median
PER,"Poultry meat,
extensive",10.817084489734299,abx_bko,0.92,10.738713195954107
BEN,"Poultry meat,
extensive",3.6012686382850236,abx_bko,0.92,10.738713195954107
Romania,"Poultry meat,
extensive",7.666337926535102,kg_co2e_bko,0.92,10.245048139642776
Tunisia,"Poultry meat,
extensive",7.39290234375611,kg_co2e_bko,0.92,10.245048139642776
MYT,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
LVA,"Poultry meat,
extensive",2.87589764794686,abx_bko,0.92,10.738713195954107
Republic of Moldova,"Poultry meat,
extensive",7.2667534102953795,kg_co2e_bko,0.92,10.245048139642776
BFA,"Poultry meat,
extensive",3.6215757472826087,abx_bko,0.92,10.738713195954107
Turkey,"Poultry meat,
extensive",12.824354203664916,kg_co2e_bko,0.92,10.245048139642776
MLT,"Poultry meat,
extensive",8.594234101751207,abx_bko,0.92,10.738713195954107
BDI,"Poultry meat,
extensive",3.5447485114734296,abx_bko,0.92,10.738713195954107
Angola,"Poultry meat,
extensive",7.467710611449684,kg_co2e_bko,0.92,10.245048139642776
BTN,"Poultry meat,
extensive",19.113318926630434,abx_bko,0.92,10.738713195954107
UGA,"Poultry meat,
extensive",3.6659615625,abx_bko,0.92,10.738713195954107
Costa Rica,"Poultry meat,
extensive",15.10510815657445,kg_co2e_bko,0.92,10.245048139642776
ERI,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
UKR,"Poultry meat,
extensive",11.253624091183575,abx_bko,0.92,10.738713195954107
Congo,"Poultry meat,
extensive",11.5809589412238,kg_co2e_bko,0.92,10.245048139642776
ESH,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
GUY,"Poultry meat,
extensive",11.30324135718599,abx_bko,0.92,10.738713195954107
URY,"Poultry meat,
extensive",10.713231636473429,abx_bko,0.92,10.738713195954107
Colombia,"Poultry meat,
extensive",12.08729570169888,kg_co2e_bko,0.92,10.245048139642776
GUM,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
ESP,"Poultry meat,
extensive",9.018160445350242,abx_bko,0.92,10.738713195954107
"China, mainland","Poultry meat,
extensive",14.775903406870206,kg_co2e_bko,0.92,10.245048139642776
USA,"Poultry meat,
extensive",0.9594447342995167,abx_bko,0.92,10.738713195954107
"China, Taiwan Province of","Poultry meat,
extensive",14.775903406870206,kg_co2e_bko,0.92,10.245048139642776
EST,"Poultry meat,
extensive",2.8880014402173915,abx_bko,0.92,10.738713195954107
"China, Hong Kong SAR","Poultry meat,
extensive",9.770598930755664,kg_co2e_bko,0.92,10.245048139642776
UZB,"Poultry meat,
extensive",11.564674458031401,abx_bko,0.92,10.738713195954107
Chile,"Poultry meat,
extensive",10.768457188419566,kg_co2e_bko,0.92,10.245048139642776
GUF,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
VAT,"Poultry meat,
extensive",11.413588677536234,abx_bko,0.92,10.738713195954107
Chad,"Poultry meat,
extensive",11.755163067462654,kg_co2e_bko,0.92,10.245048139642776
ETH,"Poultry meat,
extensive",3.4110624124396134,abx_bko,0.92,10.738713195954107
Central African Republic,"Poultry meat,
extensive",11.677794121286901,kg_co2e_bko,0.92,10.245048139642776
HKG,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Croatia,"Poultry meat,
extensive",6.984410447562567,kg_co2e_bko,0.92,10.245048139642776
EGY,"Poultry meat,
extensive",3.1571758620169073,abx_bko,0.92,10.738713195954107
Cuba,"Poultry meat,
extensive",12.625590167198197,kg_co2e_bko,0.92,10.245048139642776
El Salvador,"Poultry meat,
extensive",12.60819301499709,kg_co2e_bko,0.92,10.245048139642776
HUN,"Poultry meat,
extensive",7.858998211050725,abx_bko,0.92,10.738713195954107
Egypt,"Poultry meat,
extensive",13.202888863105043,kg_co2e_bko,0.92,10.245048139642776
TTO,"Poultry meat,
extensive",11.236732382246377,abx_bko,0.92,10.738713195954107
Ecuador,"Poultry meat,
extensive",10.044695671178978,kg_co2e_bko,0.92,10.245048139642776
DNK,"Poultry meat,
extensive",1.7330373520531397,abx_bko,0.92,10.738713195954107
Dominican Republic,"Poultry meat,
extensive",12.892132333564247,kg_co2e_bko,0.92,10.245048139642776
TUN,"Poultry meat,
extensive",3.0392390353260867,abx_bko,0.92,10.738713195954107
Dominica,"Poultry meat,
extensive",11.722085707519543,kg_co2e_bko,0.92,10.245048139642776
HTI,"Poultry meat,
extensive",10.7485608227657,abx_bko,0.92,10.738713195954107
Djibouti,"Poultry meat,
extensive",11.310084479185967,kg_co2e_bko,0.92,10.245048139642776
GTM,"Poultry meat,
extensive",10.705332400362318,abx_bko,0.92,10.738713195954107
TUR,"Poultry meat,
extensive",11.413588677536234,abx_bko,0.92,10.738713195954107
Democratic Republic of the Congo,"Poultry meat,
extensive",10.186450604831748,kg_co2e_bko,0.92,10.245048139642776
HRV,"Poultry meat,
extensive",5.088257042572463,abx_bko,0.92,10.738713195954107
TUV,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Democratic People's Republic of Korea,"Poultry meat,
extensive",14.925766632253008,kg_co2e_bko,0.92,10.245048139642776
DZA,"Poultry meat,
extensive",2.98168222071256,abx_bko,0.92,10.738713195954107
Côte d'Ivoire,"Poultry meat,
extensive",22.201786292826267,kg_co2e_bko,0.92,10.245048139642776
TWN,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
ECU,"Poultry meat,
extensive",10.692255871074881,abx_bko,0.92,10.738713195954107
HND,"Poultry meat,
extensive",10.911305018115943,abx_bko,0.92,10.738713195954107
TZA,"Poultry meat,
extensive",3.566139607487923,abx_bko,0.92,10.738713195954107
Cyprus,"Poultry meat,
extensive",8.979648700498844,kg_co2e_bko,0.92,10.245048139642776
DOM,"Poultry meat,
extensive",10.843811275664251,abx_bko,0.92,10.738713195954107
VCT,"Poultry meat,
extensive",11.028366607789856,abx_bko,0.92,10.738713195954107
FIN,"Poultry meat,
extensive",1.1823546301328498,abx_bko,0.92,10.738713195954107
Cameroon,"Poultry meat,
extensive",9.426532921752491,kg_co2e_bko,0.92,10.245048139642776
Benin,"Poultry meat,
extensive",22.743396952197184,kg_co2e_bko,0.92,10.245048139642776
GAB,"Poultry meat,
extensive",3.494761677234299,abx_bko,0.92,10.738713195954107
Belize,"Poultry meat,
extensive",12.856391771614152,kg_co2e_bko,0.92,10.245048139642776
GMB,"Poultry meat,
extensive",3.504351870471014,abx_bko,0.92,10.738713195954107
ZAF,"Poultry meat,
extensive",3.622648716787439,abx_bko,0.92,10.738713195954107
Belarus,"Poultry meat,
extensive",8.906769568742913,kg_co2e_bko,0.92,10.245048139642776
GBR,"Poultry meat,
extensive",0.14400323671497564,abx_bko,0.92,10.738713195954107
ZMB,"Poultry meat,
extensive",3.5744536669685982,abx_bko,0.92,10.738713195954107
Bangladesh,"Poultry meat,
extensive",13.307553477870409,kg_co2e_bko,0.92,10.245048139642776
Bahrain,"Poultry meat,
extensive",6.814156039092925,kg_co2e_bko,0.92,10.245048139642776
GLP,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
YEM,"Poultry meat,
extensive",8.191683073671497,abx_bko,0.92,10.738713195954107
Bahamas,"Poultry meat,
extensive",13.208604288694199,kg_co2e_bko,0.92,10.245048139642776
Azerbaijan,"Poultry meat,
extensive",9.837452578916087,kg_co2e_bko,0.92,10.245048139642776
Afghanistan,"Poultry meat,
extensive",10.885626476375881,kg_co2e_bko,0.92,10.245048139642776
GBZ,"Poultry meat,
extensive",11.413588677536234,abx_bko,0.92,10.738713195954107
Albania,"Poultry meat,
extensive",6.197917226036454,kg_co2e_bko,0.92,10.245048139642776
GIN,"Poultry meat,
extensive",3.4053440338164247,abx_bko,0.92,10.738713195954107
GEO,"Poultry meat,
extensive",11.437069631642512,abx_bko,0.92,10.738713195954107
Armenia,"Poultry meat,
extensive",12.106332749084261,kg_co2e_bko,0.92,10.245048139642776
Algeria,"Poultry meat,
extensive",8.772496026388502,kg_co2e_bko,0.92,10.245048139642776
Argentina,"Poultry meat,
extensive",8.62854142519052,kg_co2e_bko,0.92,10.245048139642776
GHA,"Poultry meat,
extensive",3.605103882850242,abx_bko,0.92,10.738713195954107
Andorra,"Poultry meat,
extensive",5.59620601501062,kg_co2e_bko,0.92,10.245048139642776
ZWE,"Poultry meat,
extensive",3.633879459541063,abx_bko,0.92,10.738713195954107
DMA,"Poultry meat,
extensive",10.97473409571256,abx_bko,0.92,10.738713195954107
GNB,"Poultry meat,
extensive",3.556423176328502,abx_bko,0.92,10.738713195954107
WSM,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
VEN,"Poultry meat,
extensive",10.660639115338165,abx_bko,0.92,10.738713195954107
GRL,"Poultry meat,
extensive",11.413588677536234,abx_bko,0.92,10.738713195954107
Cambodia,"Poultry meat,
extensive",9.59228981823535,kg_co2e_bko,0.92,10.245048139642776
FJI,"Poultry meat,
extensive",18.774853037439613,abx_bko,0.92,10.738713195954107
VGB,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
Burundi,"Poultry meat,
extensive",6.926711780440887,kg_co2e_bko,0.92,10.245048139642776
GRD,"Poultry meat,
extensive",11.065601689311594,abx_bko,0.92,10.738713195954107
FLK,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
Burkina Faso,"Poultry meat,
extensive",24.97486933467353,kg_co2e_bko,0.92,10.245048139642776
VIR,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
Bulgaria,"Poultry meat,
extensive",7.611261536132908,kg_co2e_bko,0.92,10.245048139642776
Bhutan,"Poultry meat,
extensive",7.3688473807370105,kg_co2e_bko,0.92,10.245048139642776
FRA,"Poultry meat,
extensive",8.008835700483091,abx_bko,0.92,10.738713195954107
Brunei Darussalam,"Poultry meat,
extensive",16.991493581196973,kg_co2e_bko,0.92,10.245048139642776
GRC,"Poultry meat,
extensive",12.493721337560386,abx_bko,0.92,10.738713195954107
VUT,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Brazil,"Poultry meat,
extensive",11.158281275324825,kg_co2e_bko,0.92,10.245048139642776
Botswana,"Poultry meat,
extensive",8.746076263599909,kg_co2e_bko,0.92,10.245048139642776
FRO,"Poultry meat,
extensive",11.413588677536234,abx_bko,0.92,10.738713195954107
GNQ,"Poultry meat,
extensive",3.39601869263285,abx_bko,0.92,10.738713195954107
WLF,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Bosnia and Herzegovina,"Poultry meat,
extensive",5.901336174445339,kg_co2e_bko,0.92,10.245048139642776
FSM,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Bolivia (Plurinational State of),"Poultry meat,
extensive",9.221836451047038,kg_co2e_bko,0.92,10.245048139642776
VNM,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Eritrea,"Poultry meat,
extensive",8.077600716917008,kg_co2e_bko,0.92,10.245048139642776
TON,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Estonia,"Poultry meat,
extensive",9.086397007305209,kg_co2e_bko,0.92,10.245048139642776
KHM,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
SMR,"Poultry meat,
extensive",11.413588677536234,abx_bko,0.92,10.738713195954107
Lao People's Democratic Republic,"Poultry meat,
extensive",10.393857569534859,kg_co2e_bko,0.92,10.245048139642776
Kyrgyzstan,"Poultry meat,
extensive",12.875942839734593,kg_co2e_bko,0.92,10.245048139642776
CHN,"Poultry meat,
extensive",25.796127943840578,abx_bko,0.92,10.738713195954107
KGZ,"Poultry meat,
extensive",11.42043740187198,abx_bko,0.92,10.738713195954107
Kuwait,"Poultry meat,
extensive",7.6108443690240435,kg_co2e_bko,0.92,10.245048139642776
SOM,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
Kenya,"Poultry meat,
extensive",7.40637514531241,kg_co2e_bko,0.92,10.245048139642776
SPM,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
Kazakhstan,"Poultry meat,
extensive",14.97829007097742,kg_co2e_bko,0.92,10.245048139642776
Latvia,"Poultry meat,
extensive",7.389036107744322,kg_co2e_bko,0.92,10.245048139642776
CIV,"Poultry meat,
extensive",3.518647554347826,abx_bko,0.92,10.738713195954107
Jordan,"Poultry meat,
extensive",5.25933351892763,kg_co2e_bko,0.92,10.245048139642776
SRB,"Poultry meat,
extensive",6.039464131944444,abx_bko,0.92,10.738713195954107
KAZ,"Poultry meat,
extensive",11.253195593297102,abx_bko,0.92,10.738713195954107
CMR,"Poultry meat,
extensive",7.65349759963768,abx_bko,0.92,10.738713195954107
Jamaica,"Poultry meat,
extensive",9.573115009403667,kg_co2e_bko,0.92,10.245048139642776
SSD,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
STP,"Poultry meat,
extensive",3.4014367210144925,abx_bko,0.92,10.738713195954107
COD,"Poultry meat,
extensive",3.5557426253019315,abx_bko,0.92,10.738713195954107
Israel,"Poultry meat,
extensive",7.79299700853944,kg_co2e_bko,0.92,10.245048139642776
JPN,"Poultry meat,
extensive",5.7119044021739125,abx_bko,0.92,10.738713195954107
SUR,"Poultry meat,
extensive",11.023585708031401,abx_bko,0.92,10.738713195954107
KEN,"Poultry meat,
extensive",3.6386620289855074,abx_bko,0.92,10.738713195954107
Iraq,"Poultry meat,
extensive",10.7102246528525,kg_co2e_bko,0.92,10.245048139642776
CHL,"Poultry meat,
extensive",6.633063673007246,abx_bko,0.92,10.738713195954107
SLV,"Poultry meat,
extensive",11.009028212560386,abx_bko,0.92,10.738713195954107
SDN,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
Mauritania,"Poultry meat,
extensive",24.76571310486752,kg_co2e_bko,0.92,10.245048139642776
KWT,"Poultry meat,
extensive",8.191683073671497,abx_bko,0.92,10.738713195954107
SEN,"Poultry meat,
extensive",3.5316465277777773,abx_bko,0.92,10.738713195954107
Mali,"Poultry meat,
extensive",26.003706138526848,kg_co2e_bko,0.92,10.245048139642776
BWA,"Poultry meat,
extensive",3.4284113526570046,abx_bko,0.92,10.738713195954107
KOR,"Poultry meat,
extensive",24.627457703804346,abx_bko,0.92,10.738713195954107
SGP,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Malaysia,"Poultry meat,
extensive",12.457573776725644,kg_co2e_bko,0.92,10.245048139642776
Malawi,"Poultry meat,
extensive",7.038529577342484,kg_co2e_bko,0.92,10.245048139642776
CAF,"Poultry meat,
extensive",3.6025866455314,abx_bko,0.92,10.738713195954107
Lebanon,"Poultry meat,
extensive",8.333058353591403,kg_co2e_bko,0.92,10.245048139642776
SHN,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
KNA,"Poultry meat,
extensive",11.22083290307971,abx_bko,0.92,10.738713195954107
CAN,"Poultry meat,
extensive",8.146370976751207,abx_bko,0.92,10.738713195954107
SLB,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Lithuania,"Poultry meat,
extensive",6.997735766419694,kg_co2e_bko,0.92,10.245048139642776
Liechtenstein,"Poultry meat,
extensive",4.9842040120974636,kg_co2e_bko,0.92,10.245048139642776
KIR,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
Libya,"Poultry meat,
extensive",8.426161812088676,kg_co2e_bko,0.92,10.245048139642776
SLE,"Poultry meat,
extensive",3.457588435990338,abx_bko,0.92,10.738713195954107
Liberia,"Poultry meat,
extensive",24.70832206282348,kg_co2e_bko,0.92,10.245048139642776
CHE,"Poultry meat,
extensive",3.337560043780193,abx_bko,0.92,10.738713195954107
Lesotho,"Poultry meat,
extensive",11.70170301091257,kg_co2e_bko,0.92,10.245048139642776
Madagascar,"Poultry meat,
extensive",8.370112415158683,kg_co2e_bko,0.92,10.245048139642776
Mexico,"Poultry meat,
extensive",11.353390968062095,kg_co2e_bko,0.92,10.245048139642776
JOR,"Poultry meat,
extensive",8.191683073671497,abx_bko,0.92,10.738713195954107
SVK,"Poultry meat,
extensive",2.8401748445048307,abx_bko,0.92,10.738713195954107
CUB,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
Ghana,"Poultry meat,
extensive",22.949652858307612,kg_co2e_bko,0.92,10.245048139642776
IRQ,"Poultry meat,
extensive",8.191683073671497,abx_bko,0.92,10.738713195954107
TGO,"Poultry meat,
extensive",3.4588974214975843,abx_bko,0.92,10.738713195954107
CYP,"Poultry meat,
extensive",30.775287980072463,abx_bko,0.92,10.738713195954107
Georgia,"Poultry meat,
extensive",11.770397608053282,kg_co2e_bko,0.92,10.245048139642776
IRN,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
THA,"Poultry meat,
extensive",60.221856728562805,abx_bko,0.92,10.738713195954107
Gambia,"Poultry meat,
extensive",25.353684010781638,kg_co2e_bko,0.92,10.245048139642776
CZE,"Poultry meat,
extensive",3.908443756038647,abx_bko,0.92,10.738713195954107
Gabon,"Poultry meat,
extensive",11.869861169235156,kg_co2e_bko,0.92,10.245048139642776
TCD,"Poultry meat,
extensive",3.6418972629830915,abx_bko,0.92,10.738713195954107
TJK,"Poultry meat,
extensive",12.331327346014492,abx_bko,0.92,10.738713195954107
IRL,"Poultry meat,
extensive",3.034894791666666,abx_bko,0.92,10.738713195954107
TKL,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
DEU,"Poultry meat,
extensive",4.838784233091787,abx_bko,0.92,10.738713195954107
IND,"Poultry meat,
extensive",19.689754731280193,abx_bko,0.92,10.738713195954107
Fiji,"Poultry meat,
extensive",14.506672122483177,kg_co2e_bko,0.92,10.245048139642776
TKM,"Poultry meat,
extensive",11.779933420893721,abx_bko,0.92,10.738713195954107
Ethiopia,"Poultry meat,
extensive",6.17318405094514,kg_co2e_bko,0.92,10.245048139642776
DJI,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
Eswatini,"Poultry meat,
extensive",7.913759494980905,kg_co2e_bko,0.92,10.245048139642776
TLS,"Poultry meat,
extensive",0.1658681234903377,abx_bko,0.92,10.738713195954107
IDN,"Poultry meat,
extensive",19.385659699577296,abx_bko,0.92,10.738713195954107
French Guiana,"Poultry meat,
extensive",16.905288685199377,kg_co2e_bko,0.92,10.245048139642776
Iran (Islamic Republic of),"Poultry meat,
extensive",9.676484758950464,kg_co2e_bko,0.92,10.245048139642776
Greece,"Poultry meat,
extensive",5.3720135839924295,kg_co2e_bko,0.92,10.245048139642776
CRI,"Poultry meat,
extensive",10.742442098429951,abx_bko,0.92,10.738713195954107
COG,"Poultry meat,
extensive",3.494248146135266,abx_bko,0.92,10.738713195954107
Indonesia,"Poultry meat,
extensive",10.843531680970031,kg_co2e_bko,0.92,10.245048139642776
SVN,"Poultry meat,
extensive",2.084731769323671,abx_bko,0.92,10.738713195954107
India,"Poultry meat,
extensive",10.444035396702917,kg_co2e_bko,0.92,10.245048139642776
COK,"Poultry meat,
extensive",19.406106971618357,abx_bko,0.92,10.738713195954107
JAM,"Poultry meat,
extensive",11.028413562801932,abx_bko,0.92,10.738713195954107
SWE,"Poultry meat,
extensive",0.8957773792270529,abx_bko,0.92,10.738713195954107
Hungary,"Poultry meat,
extensive",6.665748224670019,kg_co2e_bko,0.92,10.245048139642776
COL,"Poultry meat,
extensive",10.631662000301933,abx_bko,0.92,10.738713195954107
ITA,"Poultry meat,
extensive",11.395354388586956,abx_bko,0.92,10.738713195954107
Honduras,"Poultry meat,
extensive",12.348142911092767,kg_co2e_bko,0.92,10.245048139642776
TCA,"Poultry meat,
extensive",10.801626260567632,abx_bko,0.92,10.738713195954107
SWZ,"Poultry meat,
extensive",3.471572910628019,abx_bko,0.92,10.738713195954107
COM,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
Guyana,"Poultry meat,
extensive",12.648955294077478,kg_co2e_bko,0.92,10.245048139642776
SYC,"Poultry meat,
extensive",3.5576079740338162,abx_bko,0.92,10.738713195954107
Guinea-Bissau,"Poultry meat,
extensive",23.979624356258896,kg_co2e_bko,0.92,10.245048139642776
ISR,"Poultry meat,
extensive",11.602881231884057,abx_bko,0.92,10.738713195954107
SYR,"Poultry meat,
extensive",8.191683073671497,abx_bko,0.92,10.738713195954107
Guinea,"Poultry meat,
extensive",20.193388235062766,kg_co2e_bko,0.92,10.245048139642776
CPV,"Poultry meat,
extensive",3.4749732653985506,abx_bko,0.92,10.738713195954107
